CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio,AgeGroup,IncomeGroup,HighValueCustomer,TransactionToBalanceRatio,DebtToIncomeCategory,ChurnRiskCategory,Cluster,PreferredChannels,ContentType
417,50,Male,38330,Retired,Central,Checking,2,34051,122,1309,5763,Branch,13,No,13195,3932,30406,0.0319281422890419,484,Good,0.6969262584334899,41-50,20K-40K,False,0.0035828610026137,61-80%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
418,26,Female,140803,Student,Central,Checking,1,3670,127,9120,3309,Branch,28,Yes,15630,4470,9963,0.9346425671819352,839,Poor,0.2365322501479251,18-30,100K-150K,False,0.0346049046321525,21-40%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
419,60,Female,60078,Unemployed,South,Savings,4,16135,205,4122,9797,Mobile,26,Yes,4972,2649,37268,0.6906096639152363,790,Poor,0.5448791857631382,51-60,60K-80K,False,0.0127052990393554,41-60%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
420,65,Female,75332,Professional,North,Checking,3,27203,390,7767,9017,Branch,12,Yes,7265,4457,22560,0.0529512302443572,652,Average,0.890551605771758,61-70,60K-80K,False,0.0143366540455096,81-100%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
421,56,Male,124121,Student,North,Savings,1,46589,342,1084,168,Mobile,22,No,19047,3190,90994,0.7202826996548126,523,Poor,0.0270190831383007,51-60,100K-150K,True,0.0073407885981669,0-20%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
422,46,Female,74532,Professional,East,Checking,3,42641,401,9861,2926,Branch,17,No,7600,4723,19184,0.8376379862518601,464,Poor,0.1242696097528172,41-50,60K-80K,False,0.0094040946506883,0-20%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
423,59,Male,141062,Professional,West,Savings,1,12631,305,4744,3869,Online,13,Yes,3118,2607,6196,0.4056047241738154,607,Good,0.4249284844002107,51-60,100K-150K,False,0.0241469400680864,41-60%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
424,43,Female,110365,Student,North,Savings,2,40932,332,9827,6527,Branch,21,Yes,16785,4215,99423,0.7544766212775373,455,Good,0.9324818931693556,41-50,100K-150K,True,0.0081110133880582,81-100%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
425,52,Female,63336,Retired,West,Savings,3,16516,398,6028,5563,Mobile,11,No,8818,4278,75665,0.2898809952206,759,Good,0.4732691174160159,51-60,60K-80K,True,0.0240978445144102,41-60%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
426,67,Female,28070,Unemployed,East,Savings,4,32453,95,6454,536,Branch,10,No,6608,3967,78044,0.1212893508715921,787,Average,0.4992818275128385,61-70,20K-40K,True,0.0029273102640742,41-60%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
427,42,Female,21320,Professional,South,Savings,2,41398,85,5305,2765,Online,21,No,8838,789,86903,0.9705967789275476,398,Average,0.0492546891950594,41-50,20K-40K,True,0.002053239286922,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
428,41,Female,109043,Professional,South,Savings,3,47659,220,5724,907,Mobile,27,Yes,445,1389,15033,0.0043663306373855,657,Average,0.5660233908008284,41-50,100K-150K,False,0.0046161270693887,41-60%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
429,30,Male,58921,Retired,West,Savings,2,38024,281,6451,5923,Online,5,Yes,7711,799,42468,0.523483277584001,793,Poor,0.999060933509948,18-30,40K-60K,False,0.0073900694298337,81-100%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
430,24,Male,26589,Student,West,Checking,4,21653,5,9277,1773,Branch,17,Yes,2771,561,99129,0.0981643308861529,523,Good,0.6512923172359535,18-30,20K-40K,True,0.0002309148847734,61-80%,Very Low,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
431,53,Male,84409,Unemployed,North,Savings,3,49008,148,4967,654,Branch,23,No,13451,2173,74050,0.596470167466027,834,Poor,0.9617287634866942,51-60,80K-100K,True,0.0030199151158994,81-100%,Medium,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
432,62,Female,112995,Professional,East,Checking,3,16909,254,2772,8207,Mobile,21,Yes,1448,3474,48437,0.004577140249128,726,Poor,0.9261655620183804,61-70,100K-150K,False,0.0150215861375598,81-100%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
433,37,Female,35589,Professional,South,Checking,3,26935,175,7871,723,Online,1,No,8407,4185,27465,0.0624304620106938,604,Average,0.8344516036606474,31-40,20K-40K,False,0.006497122702803,81-100%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
434,18,Male,56375,Student,North,Checking,1,3073,485,5977,7708,Online,16,Yes,5830,2377,52466,0.7053940311980553,594,Average,0.2148881744729092,Unknown,40K-60K,True,0.1578262284412626,21-40%,High,0,['Unknown'],General content.
435,25,Female,63085,Retired,Central,Savings,1,29151,138,3006,7090,Mobile,8,No,11168,3651,95358,0.809621178310746,505,Poor,0.4682125476250807,18-30,60K-80K,True,0.0047339713903468,41-60%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
436,63,Female,80840,Self-Employed,North,Savings,3,37138,80,2151,7841,Branch,22,Yes,4591,683,36992,0.7941362211784406,531,Average,0.589668185554549,61-70,80K-100K,False,0.0021541278474877,41-60%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
437,33,Female,63200,Retired,West,Checking,2,3484,484,8787,3537,Branch,23,No,18523,4220,43193,0.1739128669247576,654,Good,0.6832963829146318,31-40,60K-80K,False,0.1389207807118254,61-80%,Very Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
438,31,Male,118704,Professional,Central,Savings,2,43778,116,6622,6480,Online,20,No,6459,2847,44367,0.0052745917008975,733,Good,0.5599871435956333,31-40,100K-150K,False,0.0026497327424733,41-60%,Very Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
439,29,Male,46732,Professional,North,Savings,3,40670,254,4551,3616,Mobile,17,Yes,11919,2549,1672,0.7491959034132766,366,Good,0.5763647977681169,18-30,40K-60K,False,0.0062453897221539,41-60%,High,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
440,68,Male,117047,Unemployed,East,Checking,4,41173,271,4663,5008,Online,8,Yes,2354,4079,30957,0.1833447987571654,455,Poor,0.2419467698647094,61-70,100K-150K,False,0.0065819833385956,21-40%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
441,40,Male,42426,Retired,South,Checking,4,36434,470,4633,3872,Branch,14,Yes,15053,2563,82488,0.318839486706521,439,Average,0.1823914771710848,31-40,40K-60K,True,0.0129000384256463,0-20%,Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
442,32,Male,50982,Self-Employed,Central,Checking,4,28981,454,4159,6461,Branch,17,Yes,9283,2368,93377,0.2747088404251342,697,Average,0.2063700110289771,31-40,40K-60K,True,0.0156654359752941,21-40%,Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
443,45,Female,79720,Unemployed,East,Checking,1,4384,100,9119,3009,Online,9,No,19619,1697,40403,0.9316292068905928,780,Poor,0.285498935954698,41-50,60K-80K,False,0.0228102189781021,21-40%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
444,51,Female,36746,Self-Employed,North,Checking,1,17906,437,7808,4006,Branch,6,No,8137,1434,89592,0.8770691017931073,754,Poor,0.2167150230179133,51-60,20K-40K,True,0.0244052272981123,21-40%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
445,19,Female,48514,Unemployed,West,Checking,1,19077,245,4896,4937,Branch,21,No,19825,3285,91344,0.4535869672682653,472,Average,0.3457314302367208,18-30,40K-60K,True,0.0128426901504429,21-40%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
446,49,Female,84889,Retired,West,Checking,1,5183,280,7255,8576,Mobile,2,No,7426,3180,74601,0.7921971343501464,421,Poor,0.6297098552627646,41-50,80K-100K,True,0.0540227667374107,61-80%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
447,40,Male,23851,Professional,East,Savings,2,27865,281,4241,721,Mobile,24,No,3145,2894,23622,0.7452696857466223,316,Average,0.7184177421457701,31-40,20K-40K,False,0.0100843351875112,61-80%,High,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
448,39,Male,39796,Self-Employed,West,Savings,3,16344,296,4804,530,Mobile,25,Yes,9369,1482,70842,0.4702198650290506,343,Average,0.4762689697597122,31-40,20K-40K,True,0.0181106216348507,41-60%,Medium,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
449,68,Female,96034,Retired,South,Savings,3,34365,42,4244,3752,Branch,19,Yes,4328,3554,57712,0.0960813842266387,750,Average,0.190669097480168,61-70,80K-100K,True,0.0012221737232649,0-20%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
450,42,Male,82798,Self-Employed,East,Checking,3,31718,316,2267,7330,Mobile,13,No,7367,4665,81874,0.773725700249506,425,Good,0.6353449502905435,41-50,80K-100K,True,0.0099627971498833,61-80%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
451,39,Female,118388,Retired,East,Savings,2,43605,351,3245,4022,Online,10,Yes,2901,4570,42456,0.6777543993314775,749,Good,0.8855871296758991,31-40,100K-150K,False,0.0080495356037151,81-100%,High,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
452,39,Female,82985,Unemployed,West,Checking,4,8495,499,9315,1481,Branch,24,No,10526,3145,25025,0.1563587012583942,360,Poor,0.7292556982867126,31-40,80K-100K,False,0.0587404355503237,61-80%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
453,66,Female,54592,Retired,East,Checking,4,27734,271,7374,1671,Online,10,Yes,18737,981,10699,0.4863371896896645,660,Good,0.0912263733187259,61-70,40K-60K,False,0.0097713997259681,0-20%,Medium,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
454,69,Female,64845,Unemployed,North,Checking,1,19720,278,9111,431,Branch,15,No,3810,1674,71369,0.7950551365425019,732,Poor,0.1520209086656088,61-70,60K-80K,True,0.0140973630831643,0-20%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
455,59,Male,35930,Professional,Central,Savings,1,31827,85,9898,3771,Online,5,Yes,8024,2616,24633,0.7683453746682646,334,Poor,0.5672434218250897,51-60,20K-40K,False,0.0026706884092123,41-60%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
456,23,Female,143187,Unemployed,Central,Checking,2,25067,102,5751,6940,Mobile,27,No,2972,1824,37094,0.9712289497424466,718,Average,0.6804311009590638,18-30,100K-150K,False,0.0040690948258666,61-80%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
457,32,Male,130853,Student,West,Checking,2,19098,49,9984,5377,Branch,28,Yes,7511,1881,99129,0.4632728019211767,478,Good,0.2784040245215544,31-40,100K-150K,True,0.002565713687297,21-40%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
458,60,Female,128417,Professional,South,Checking,4,29314,158,1462,7153,Branch,29,No,13773,4075,1650,0.826317362613255,476,Poor,0.2040229933023332,51-60,100K-150K,False,0.0053899160810534,21-40%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
459,54,Female,133436,Retired,South,Savings,3,14088,386,558,3978,Online,26,No,1037,3477,94869,0.0073533637623233,498,Poor,0.3916162699680982,51-60,100K-150K,True,0.0273992049971607,21-40%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
460,50,Female,127126,Retired,West,Savings,3,11976,319,4885,1496,Branch,20,Yes,4635,3004,40692,0.6425873804103858,597,Average,0.1864107512078622,41-50,100K-150K,False,0.0266366065464261,0-20%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
461,25,Female,41159,Student,West,Checking,2,4176,138,3801,7479,Online,26,Yes,6218,1998,23561,0.278857317465476,833,Average,0.5069304886608956,18-30,40K-60K,False,0.0330459770114942,41-60%,Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
462,61,Male,115072,Retired,East,Checking,2,33125,47,7154,1479,Mobile,25,Yes,17130,2608,5304,0.1563089151047098,630,Poor,0.0741998718120536,61-70,100K-150K,False,0.0014188679245283,0-20%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
463,61,Female,109788,Professional,South,Checking,2,31291,98,3842,7639,Online,7,No,14712,4162,15098,0.7382531504617909,745,Average,0.7901423106555747,61-70,100K-150K,False,0.0031318909590617,61-80%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
464,22,Male,44003,Professional,Central,Savings,1,48180,184,3227,826,Online,28,No,6156,2106,42535,0.3711535453885806,491,Good,0.7451265140226709,18-30,40K-60K,False,0.0038190120381901,61-80%,Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
465,56,Female,125722,Unemployed,West,Checking,3,25778,363,2142,6662,Branch,29,Yes,12033,4111,53095,0.6139079927149074,683,Good,0.1898797199966072,51-60,100K-150K,True,0.0140817751571107,0-20%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
466,21,Female,55139,Self-Employed,Central,Checking,2,36666,260,339,9605,Mobile,13,Yes,14594,2779,27223,0.8305025531464586,696,Poor,0.7227950573758689,18-30,40K-60K,False,0.007091038018873,61-80%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
467,23,Female,125372,Retired,Central,Savings,2,29148,450,5033,2616,Mobile,27,No,12145,1128,89477,0.5375854879734846,445,Average,0.3986808981397396,18-30,100K-150K,True,0.0154384520378756,21-40%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
468,62,Male,72452,Student,South,Savings,1,18648,246,4863,1504,Mobile,20,Yes,1858,2132,72164,0.4397022418439804,552,Average,0.4776762883725356,61-70,60K-80K,True,0.0131917631917631,41-60%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
469,49,Female,42205,Professional,Central,Savings,2,7943,228,3763,4041,Mobile,27,Yes,18591,1497,95318,0.6209508472000475,434,Poor,0.3763962659029336,41-50,40K-60K,True,0.028704519702883,21-40%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
470,69,Female,116059,Professional,East,Savings,3,7850,21,9429,3982,Branch,21,Yes,19094,1162,19940,0.996070257225706,690,Average,0.9105066863411476,61-70,100K-150K,False,0.0026751592356687,81-100%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
471,47,Female,76955,Professional,East,Savings,1,49499,337,7812,9058,Branch,11,No,14022,2877,93818,0.1268687676603636,820,Average,0.658751153410325,41-50,60K-80K,True,0.0068082183478454,61-80%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
472,64,Female,130163,Self-Employed,South,Savings,2,49332,121,1100,8662,Branch,28,Yes,1281,761,88098,0.2711729034835854,447,Good,0.3118394343394797,61-70,100K-150K,True,0.0024527689937565,21-40%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
473,52,Female,27464,Self-Employed,East,Checking,3,44419,50,1555,961,Mobile,21,No,14075,4558,52835,0.9342447266102536,310,Average,0.7690593706288784,51-60,20K-40K,True,0.0011256444314369,61-80%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
474,57,Male,102646,Retired,West,Savings,3,26813,173,5721,7378,Online,2,No,5116,3254,78770,0.9948210646670096,735,Good,0.3642495700313801,51-60,100K-150K,True,0.0064520941334427,21-40%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
475,69,Male,131852,Student,South,Savings,1,32160,145,9686,1303,Mobile,21,Yes,18477,3053,33929,0.5577982963050521,366,Average,0.0697896785369137,61-70,100K-150K,False,0.0045087064676616,0-20%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
476,33,Female,92657,Self-Employed,Central,Checking,3,2554,394,5794,8887,Mobile,15,No,6644,1815,51212,0.0173138083534605,344,Good,0.3392632249920578,31-40,80K-100K,True,0.1542678151918559,21-40%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
477,30,Female,29840,Unemployed,West,Checking,1,45702,218,9853,6327,Mobile,27,No,14213,4052,16375,0.8302277098169307,494,Good,0.0335430476562118,18-30,20K-40K,False,0.0047700319460855,0-20%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
478,67,Male,122616,Self-Employed,South,Checking,3,28735,229,9761,913,Online,15,Yes,15162,3935,9146,0.6306723601132794,602,Average,0.1210546490857752,61-70,100K-150K,False,0.0079693753262571,0-20%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
