CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio
3178,56,Female,30922,Self-Employed,Central,Savings,2,20123,444,9885,437,Mobile,25,Yes,15551,3058,68104,0.2091121521088679,717,Poor,0.7682745284751231
3179,26,Female,133690,Student,West,Savings,4,34694,235,1078,6301,Online,1,No,2338,2741,63655,0.3940527941092874,499,Poor,0.45548690549060566
3180,43,Male,84198,Unemployed,North,Savings,4,4336,91,128,7875,Branch,1,No,5225,1682,67318,0.2871810864398986,565,Poor,0.20975688353613697
3181,33,Female,78739,Retired,East,Savings,4,36889,393,2524,8564,Branch,1,No,11151,2936,11236,0.8344948265138397,846,Poor,0.4768971646194481
3182,22,Male,93602,Professional,West,Checking,2,41310,112,2073,7604,Branch,17,Yes,136,1152,26547,0.35980343656707137,549,Good,0.7667922271569984
3183,69,Female,32089,Unemployed,South,Savings,3,27684,211,132,3698,Online,21,Yes,1081,4090,34969,0.2611211716120332,387,Average,0.957632383179448
3184,27,Male,52600,Unemployed,North,Checking,1,16378,226,7721,6967,Mobile,18,No,15940,805,63724,0.6168256401436991,694,Good,0.852504768625229
3185,67,Male,66176,Professional,Central,Checking,2,3355,229,5155,9674,Online,20,No,3557,2478,31592,0.10751258781802442,688,Average,0.29380803079613627
3186,20,Female,28167,Student,West,Checking,1,24758,186,8911,7150,Branch,25,Yes,7081,1870,87821,0.8489588207382703,579,Average,0.3648466600144866
3187,30,Female,98352,Retired,East,Savings,1,16684,426,3047,9654,Mobile,15,Yes,9043,4392,20041,0.27903601432319525,591,Poor,0.7235140602084329
3188,60,Male,41164,Professional,Central,Checking,2,39540,151,7768,5059,Branch,19,Yes,8958,752,30195,0.8240123134533778,805,Poor,0.7490084672407948
3189,66,Male,105965,Unemployed,South,Checking,3,37167,457,9587,2985,Mobile,27,No,9165,4938,83205,0.9913770288978577,529,Average,0.07221440591845796
3190,47,Male,145540,Unemployed,Central,Checking,4,12544,205,2648,3660,Mobile,28,Yes,11634,4098,76530,0.02132516590907796,457,Poor,0.18975706993075125
3191,62,Male,120537,Professional,East,Checking,1,31298,75,9190,6620,Branch,24,No,4163,1486,77843,0.19197218088697554,416,Average,0.13576316640079755
3192,23,Male,51415,Unemployed,South,Savings,1,45106,28,4898,5907,Online,9,Yes,6638,1152,46229,0.7467549288137025,502,Average,0.7710528243540191
3193,34,Male,93653,Professional,East,Checking,2,7737,365,3764,7536,Online,25,Yes,4200,1803,27182,0.08282934030155076,697,Good,0.5949192058290346
3194,62,Male,132854,Professional,North,Checking,1,8929,340,2041,6397,Mobile,2,Yes,2486,4145,58011,0.4464543360468909,389,Poor,0.7975793359329029
3195,68,Female,146202,Retired,East,Savings,2,49777,489,3317,4477,Branch,8,No,5694,719,44033,0.15055708760328768,614,Poor,0.8946806957037854
3196,36,Male,91895,Professional,Central,Checking,1,1608,142,6812,9713,Branch,8,No,4305,1154,2306,0.46975361453304454,629,Average,0.7779069122202391
3197,59,Female,99900,Unemployed,North,Checking,3,17995,473,6527,3305,Branch,15,No,6620,1150,32712,0.012565768571544234,623,Good,0.060024768617726876
3198,52,Female,122501,Self-Employed,North,Checking,3,34788,153,5114,1350,Online,11,Yes,7378,4737,19726,0.15054285025091052,714,Good,0.5720825154623111
3199,63,Male,114330,Retired,West,Checking,4,46840,499,6379,7563,Mobile,15,Yes,2188,2802,84428,0.2749549346753174,765,Good,0.3854021107221607
3200,43,Male,95829,Unemployed,Central,Checking,4,1240,403,3343,1263,Branch,19,No,452,762,21168,0.197887845342558,724,Average,0.3021707784226697
3201,68,Female,78650,Unemployed,Central,Savings,3,3052,68,5084,8290,Online,29,Yes,3778,3875,39651,0.3613503186806254,333,Average,0.60734756800294
3202,22,Male,78981,Retired,South,Checking,4,6334,145,9874,2139,Online,11,Yes,18432,4222,84677,0.14492174771863198,388,Poor,0.29354589930566255
3203,46,Male,94868,Retired,East,Checking,4,35370,246,7277,7476,Online,1,Yes,14372,1385,51227,0.8208006039225298,772,Poor,0.45518358851469554
3204,54,Female,20615,Unemployed,East,Savings,4,11596,251,2444,7349,Branch,17,Yes,3936,4601,38639,0.520259270403059,493,Good,0.23982592533981062
3205,37,Female,65612,Self-Employed,Central,Checking,3,21873,75,2854,1883,Mobile,11,No,16208,4808,29416,0.3101618847129476,637,Poor,0.953590617396516
3206,66,Female,97937,Student,East,Checking,4,32898,428,4194,9670,Branch,29,No,473,3922,98542,0.2951912332983432,770,Poor,0.31488018115346783
3207,38,Male,149878,Unemployed,Central,Checking,2,19460,396,429,4844,Online,14,No,11306,3471,10125,0.2439752573729458,556,Good,0.7831346235425061
3208,27,Male,136254,Retired,North,Savings,4,15128,495,6691,9246,Online,12,No,13475,4553,34082,0.5052360819385249,584,Good,0.8372875222279278
3209,22,Female,149699,Professional,East,Checking,2,27022,252,8306,3593,Mobile,27,No,16128,904,93482,0.5312133210808409,490,Good,0.08243954479223004
3210,53,Male,61936,Professional,East,Checking,4,40877,109,2363,6222,Online,12,No,19913,582,67025,0.9915730624047971,779,Poor,0.1383419260385378
3211,23,Female,49372,Retired,Central,Checking,2,32943,426,5472,6077,Online,27,Yes,9816,3454,72943,0.6290145309183939,674,Poor,0.3796508578203729
3212,43,Male,127812,Retired,Central,Checking,4,4516,56,4525,6836,Online,4,No,11558,1443,90767,0.5314168217478192,847,Average,0.2894284426902177
3213,21,Female,133858,Student,South,Checking,2,38197,262,2711,5051,Mobile,15,Yes,19854,2963,20241,0.03829347356926016,760,Good,0.979361919086978
3214,56,Male,87875,Retired,East,Savings,4,11469,489,5649,7747,Online,9,No,9829,4616,66275,0.5500225908328478,777,Good,0.07400795228652346
3215,56,Female,101782,Professional,West,Checking,2,19235,410,1182,3998,Branch,25,No,4117,4887,53341,0.4949384258034696,550,Good,0.9584652300110841
3216,67,Male,81700,Self-Employed,Central,Savings,3,17248,123,6419,6134,Online,28,Yes,1110,3206,27015,0.8966320975810191,772,Poor,0.3591893729443292
3217,52,Male,28109,Retired,West,Checking,1,33074,378,3989,6910,Online,15,No,6474,4137,65493,0.7225501921229099,600,Poor,0.48030426916714863
3218,18,Female,43758,Student,North,Checking,1,42738,8,3519,5500,Online,2,Yes,8257,2887,78764,0.47958326196144907,761,Good,0.6260612819144894
3219,41,Male,108627,Self-Employed,North,Checking,3,37199,56,4556,3896,Online,16,No,3633,3098,48706,0.22810168087214877,461,Poor,0.6183049592757389
3220,53,Male,128592,Student,West,Savings,3,16946,371,1889,1463,Branch,23,Yes,14647,3174,53748,0.7144918758797522,321,Good,0.340046017332423
3221,23,Female,33317,Self-Employed,North,Savings,2,49931,11,7333,7674,Branch,1,Yes,11889,1352,5457,0.28693833302231453,620,Good,0.46468985746599156
3222,58,Male,102298,Retired,West,Checking,2,28830,5,6156,7842,Branch,29,Yes,5594,3655,90460,0.3529248004491624,798,Poor,0.2763924626454308
3223,63,Male,89001,Professional,South,Checking,4,5482,343,2717,491,Branch,16,Yes,5426,2195,41630,0.6923659169834202,422,Average,0.2552568270191041
3224,61,Male,140693,Self-Employed,South,Savings,4,7252,190,8930,4296,Branch,15,Yes,11645,953,66395,0.31239675536551614,837,Good,0.08122431086857806
3225,48,Female,71423,Unemployed,North,Savings,1,23866,194,2663,7233,Mobile,21,Yes,17778,4896,43635,0.29686039025122335,384,Poor,0.4231562071200946
3226,37,Female,45622,Student,West,Savings,1,4271,354,2580,1954,Branch,28,Yes,17905,2128,17262,0.4421855358891328,305,Good,0.3516534866589549
3227,41,Female,135695,Self-Employed,West,Checking,2,28828,118,5251,3586,Mobile,14,Yes,2919,2079,32625,0.6634683950114876,485,Poor,0.23316959588607544
3228,42,Female,26800,Student,West,Savings,2,11804,198,5906,6348,Branch,26,Yes,8222,3607,88504,0.941840378893442,482,Average,0.12967936755933362
3229,53,Female,134797,Professional,North,Savings,3,31455,59,1697,8501,Mobile,21,Yes,7107,1680,6373,0.14871305977412774,569,Average,0.10140950720407405
3230,38,Male,55539,Student,West,Savings,2,43805,121,2373,8893,Online,24,Yes,8597,1637,58508,0.2525754621167128,764,Good,0.35939936566133923
3231,47,Male,122187,Student,Central,Savings,4,4508,273,6387,5563,Branch,25,Yes,3203,4583,27031,0.9853561811220025,538,Poor,0.49223682332315144
3232,41,Female,22600,Unemployed,West,Checking,3,40744,288,9767,3048,Mobile,3,Yes,16069,4980,48040,0.6171334126833434,722,Average,0.7051480197084687
3233,61,Male,91054,Student,Central,Savings,2,21276,274,6261,4696,Online,6,Yes,15191,3710,93073,0.009620389637868931,530,Average,0.6908598459989732
3234,59,Male,105163,Self-Employed,South,Savings,4,36879,391,2879,6958,Branch,11,Yes,6174,3165,40692,0.8946362995988398,784,Average,0.0772159535433854
3235,47,Male,135693,Student,Central,Checking,4,21701,276,6989,6807,Mobile,7,No,7206,2238,87166,0.28210743496999124,586,Average,0.05887538009776638
3236,39,Male,49369,Retired,South,Savings,1,48400,349,5609,3311,Online,22,No,2440,423,21976,0.5500390092750265,828,Average,0.7567946335594153
3237,45,Female,116981,Student,North,Checking,3,49805,434,846,5114,Mobile,25,No,18452,2116,3281,0.3672304669569204,513,Average,0.8002272359864187
3238,24,Female,36689,Retired,South,Savings,1,26628,371,2509,407,Branch,14,Yes,14202,3563,2810,0.1742898567570872,474,Average,0.43323381201585376
3239,52,Male,101459,Student,South,Checking,3,34694,381,6178,3023,Online,10,Yes,19975,750,50801,0.601993314112118,470,Good,0.30323872619509573
3240,45,Male,58469,Student,West,Savings,3,30897,391,5044,8764,Online,4,No,4537,269,94009,0.21496310923603956,328,Average,0.15314084810783113
3241,31,Female,115939,Self-Employed,East,Checking,1,28618,102,6343,1570,Online,1,No,10071,3275,25455,0.22802342410251597,705,Good,0.21093918230526643
3242,27,Male,20958,Retired,South,Checking,1,39695,391,4451,175,Branch,27,Yes,5203,346,33143,0.8026925362079163,782,Poor,0.3939426021364606
3243,33,Male,143833,Retired,Central,Checking,2,49092,173,5534,742,Online,4,No,1624,1327,80010,0.643127228748095,617,Poor,0.9660683477551868
3244,33,Male,139958,Unemployed,North,Checking,3,3095,161,9154,5949,Mobile,26,Yes,7129,312,61773,0.9184035403256958,507,Poor,0.5910847222829395
3245,48,Female,125899,Student,Central,Checking,2,45800,428,261,2738,Branch,22,Yes,719,3467,76577,0.4379822155537064,718,Good,0.5169597058662948
3246,59,Female,80012,Student,North,Checking,3,10018,279,4112,7106,Online,29,Yes,15972,3562,27864,0.5050208034695495,757,Good,0.4451354738967447
3247,42,Male,89074,Self-Employed,Central,Savings,4,38463,152,5860,2638,Branch,15,Yes,6497,2121,58040,0.06940595898218294,727,Good,0.004788360522488433
3248,30,Male,80021,Unemployed,South,Checking,2,34537,281,8032,8543,Branch,6,Yes,15765,3650,86423,0.35980927953027875,817,Poor,0.1797000679564661
3249,23,Male,108940,Unemployed,East,Checking,1,24098,152,3314,8666,Online,19,No,17265,4843,66967,0.04876058185769372,567,Good,0.6260429055159156
3250,61,Male,70782,Self-Employed,South,Checking,4,29546,352,6466,3512,Online,18,Yes,9885,2929,96094,0.35009974979034975,716,Average,0.6017481552234387
3251,26,Male,95519,Retired,West,Checking,1,42416,307,6550,5338,Online,24,Yes,5428,2367,75262,0.40872054180080497,791,Average,0.5831642721089805
3252,62,Male,120907,Professional,Central,Savings,4,10264,95,9925,9299,Mobile,25,No,9568,3329,91983,0.17305252808976868,848,Average,0.23235038295158061
3253,53,Female,79315,Self-Employed,East,Checking,4,49203,48,670,252,Online,26,No,8033,3909,15646,0.8550866055079912,613,Good,0.2953928386818796
3254,60,Female,44642,Retired,Central,Savings,2,49673,242,6388,9839,Mobile,10,No,1778,3095,59479,0.33673823154404137,842,Average,0.5567720414136389
3255,37,Male,99003,Unemployed,West,Checking,1,6367,118,3995,7989,Online,4,No,2462,4429,3993,0.05474199321149775,474,Poor,0.1625828960961475
3256,35,Female,143714,Self-Employed,West,Savings,2,31525,93,6900,3245,Branch,16,No,8894,899,42141,0.3903772603719856,546,Good,0.2519485202326587
3257,60,Male,20205,Professional,West,Savings,4,22014,6,9077,9001,Branch,19,No,1244,3174,55268,0.5480376710891584,765,Average,0.8045138030806708
3258,38,Male,112945,Student,South,Savings,3,25082,175,922,7964,Online,11,Yes,8933,1578,56724,0.4780370908493973,788,Good,0.2517399959214218
3259,21,Female,32442,Self-Employed,South,Checking,3,28059,445,6726,1280,Online,10,Yes,15036,3645,5422,0.5633791868240892,796,Poor,0.6153888118419206
3260,67,Female,111826,Professional,East,Savings,4,16163,92,9874,1344,Online,16,No,10667,534,19069,0.8825337482177901,580,Average,0.6032863366482532
3261,50,Male,111644,Professional,West,Checking,1,6502,229,8724,273,Branch,15,Yes,16418,162,93048,0.029335082985965655,758,Good,0.9522476676240725
3262,44,Male,25691,Self-Employed,South,Checking,1,47175,151,7162,7788,Branch,17,Yes,5917,4741,11316,0.7892444922416872,783,Average,0.5409401418594191
3263,24,Female,58909,Retired,North,Checking,1,27874,94,4472,4959,Branch,2,Yes,8199,3483,83277,0.3758885130557693,823,Poor,0.4636638464107463
3264,23,Female,137833,Self-Employed,North,Savings,3,15576,452,3840,6787,Online,14,Yes,18901,4331,83095,0.383983570494022,307,Average,0.3355976796943151
3265,32,Male,39504,Unemployed,South,Savings,2,29505,434,2833,2643,Online,8,No,17995,2901,26805,0.5902287104983082,360,Average,0.20389416320802545
3266,35,Male,84270,Professional,East,Checking,1,38168,173,6343,3312,Branch,22,No,14342,1700,87726,0.5935749186220988,521,Good,0.28373350293668953
3267,49,Male,115698,Professional,Central,Savings,2,48660,327,5272,6097,Mobile,22,No,18781,2897,95769,0.10567123494106168,455,Poor,0.9605148463045704
3268,28,Female,125032,Student,West,Checking,1,14899,95,8938,280,Online,15,Yes,15539,690,25575,0.6338810095646293,355,Poor,0.9618290827556587
3269,37,Male,78051,Professional,South,Savings,1,19026,18,9601,7086,Online,1,Yes,13463,2535,90682,0.17538470876409773,763,Average,0.18577273176867903
3270,41,Female,58798,Student,East,Checking,1,18401,152,1984,2527,Mobile,24,Yes,15012,4606,34978,0.2949514768788021,363,Poor,0.06162895649389588
3271,32,Male,69330,Professional,Central,Checking,2,47046,295,4772,6231,Branch,6,Yes,12583,1248,51118,0.4835634253494616,764,Average,0.2959911795723229
3272,65,Female,107087,Professional,East,Savings,2,6617,475,5240,5591,Online,20,Yes,9503,3969,40867,0.6673307609813044,697,Good,0.7673294754376874
3273,24,Female,98919,Self-Employed,Central,Savings,2,12665,413,7567,3584,Mobile,27,No,1225,1103,20930,0.7571939782500713,556,Good,0.38390761250336003
3274,38,Female,102032,Self-Employed,North,Checking,4,33412,388,6602,6934,Mobile,19,No,642,1419,18773,0.7190794909177474,372,Good,0.2989131245665052
3275,59,Female,61716,Unemployed,Central,Savings,3,49110,392,8027,6703,Branch,11,No,13754,4868,60210,0.5202628655642921,330,Average,0.37217227061728
3276,43,Male,94624,Retired,North,Savings,4,5471,61,8434,5396,Mobile,6,Yes,18503,4282,53872,0.17018858962344952,435,Good,0.21604649837940193
3277,61,Female,66982,Unemployed,West,Savings,3,48014,6,4805,9154,Branch,19,Yes,7767,4583,79630,0.6768360582168581,782,Poor,0.6279871673272142
3278,31,Female,47444,Professional,South,Savings,4,49670,70,7269,8761,Mobile,4,Yes,13448,3244,69930,0.9766032392246926,450,Average,0.5850361931021184
3279,54,Female,44734,Unemployed,North,Savings,3,21850,349,742,7246,Online,10,No,2337,4923,45919,0.8163647069883124,748,Average,0.35217178564386575
3280,38,Male,61745,Self-Employed,East,Checking,2,45443,371,7955,1903,Branch,24,No,1688,2194,8847,0.43096675512271054,633,Average,0.4807862397215579
3281,35,Male,54571,Professional,Central,Savings,3,21634,91,2599,1926,Branch,11,No,13900,2859,98777,0.4592547398031669,786,Good,0.0034790507686841554
3282,22,Male,111951,Professional,East,Savings,1,15877,409,4242,6612,Mobile,23,No,9753,778,92756,0.9543634092706413,519,Poor,0.5286402987109609
3283,20,Male,35389,Unemployed,North,Savings,2,13969,249,8718,6729,Online,29,No,11265,2891,13346,0.06776246343112735,417,Average,0.8351592205284314
3284,40,Male,113280,Student,East,Savings,4,16434,241,967,4752,Mobile,23,Yes,8874,4157,83132,0.5929215979449358,361,Good,0.1382245802651456
3285,43,Male,104218,Retired,Central,Checking,1,37045,93,1662,1069,Mobile,22,No,16338,1495,21760,0.14100842477432218,652,Good,0.9385121606336085
3286,54,Female,65038,Unemployed,South,Savings,1,6955,351,3047,9559,Mobile,8,Yes,8746,1361,2412,0.07538330869335008,780,Poor,0.5225834038528752
3287,41,Female,119846,Unemployed,East,Checking,2,13131,56,2839,4322,Online,9,No,16105,3763,24936,0.2843795893636204,302,Average,0.8427944487955025
3288,66,Female,92795,Retired,West,Savings,1,12136,207,5136,5331,Online,1,No,13199,2575,10981,0.2294524647767534,747,Average,0.2916749490493856
3289,36,Male,65168,Professional,Central,Checking,2,20883,466,6731,1565,Mobile,19,No,15041,216,25301,0.04552955725693575,797,Average,0.6310420067054685
3290,68,Female,98082,Professional,Central,Savings,3,12110,213,9878,6514,Branch,24,Yes,15922,4500,93900,0.853001917286196,617,Poor,0.27962200153906636
3291,42,Female,87690,Student,West,Savings,2,2444,378,4867,762,Branch,17,Yes,15123,3333,41941,0.8352105485511384,313,Poor,0.8152833040643331
3292,38,Male,94302,Unemployed,North,Savings,2,16008,147,628,5626,Branch,9,Yes,17992,1992,48242,0.6807492005380328,549,Good,0.9185873961435442
3293,29,Female,134053,Retired,West,Savings,4,49276,434,3450,6072,Branch,28,No,7391,3090,59720,0.7683716624755811,683,Poor,0.9215788252701301
3294,58,Male,31230,Unemployed,North,Checking,1,42047,119,9711,4093,Mobile,17,Yes,3084,2725,35915,0.066557044999623,468,Poor,0.7881890696200963
3295,50,Female,103301,Self-Employed,South,Savings,4,32932,291,4761,1360,Mobile,12,Yes,14349,2541,96007,0.27276052351117674,749,Poor,0.9550975367498836
3296,67,Male,25902,Unemployed,North,Checking,4,33780,66,8816,4357,Online,14,No,9895,4697,80058,0.5916580491636143,550,Good,0.80624052850067
3297,21,Male,86758,Unemployed,South,Checking,4,28504,38,9255,1504,Branch,9,Yes,17203,4127,14734,0.8921119684882034,418,Average,0.8896960346573146
3298,59,Male,47050,Self-Employed,South,Savings,4,32713,296,7001,9100,Mobile,7,Yes,18226,2974,10388,0.7068892076498334,552,Poor,0.32473156525135316
3299,24,Female,119805,Self-Employed,West,Checking,4,31373,125,8741,3632,Branch,16,Yes,15544,1578,57760,0.017815325218657585,838,Average,0.6541445166379505
3300,39,Female,94586,Retired,South,Checking,1,22660,108,9074,9596,Branch,14,No,11288,3249,38713,0.23910311553884123,368,Poor,0.19272121442492218
3301,50,Male,134512,Professional,North,Savings,1,49308,48,1863,7193,Mobile,6,Yes,16058,2163,80651,0.40449047137069005,723,Average,0.31394865446514664
3302,34,Male,89110,Student,East,Savings,1,42279,195,9516,8260,Mobile,15,No,12319,338,41791,0.6218308241659318,595,Good,0.5690473669939884
3303,41,Female,122033,Self-Employed,Central,Savings,4,21771,337,6907,5360,Mobile,28,Yes,17305,502,97863,0.6647434594384276,788,Poor,0.45693187932449353
3304,51,Female,96693,Professional,Central,Savings,1,14927,251,596,1177,Branch,25,Yes,9859,4267,37616,0.610963788763355,837,Average,0.8926686977085875
3305,45,Male,142428,Retired,North,Savings,4,15958,22,2986,9854,Online,13,Yes,9820,777,7772,0.07081373023121706,500,Good,0.19573323037824264
3306,60,Female,39575,Unemployed,East,Savings,1,22252,469,8499,8775,Branch,26,No,10914,4100,64022,0.7578435670132139,590,Good,0.641087331207119
